id,nama_file,ukuran_bytes,tanggal_unggah,sumber,konten
BCH-0004193,memo_teknologi_202508_5157.rar,29748,2024-01-30,nas-lokal-04,memo_teknologi_202508_5157|29748|data arsip revisi
BCH-0000208,laporan_teknologi_202406_4333.xml,492200,2024-10-07,ftp-cabang,laporan_teknologi_202406_4333|492200|periode total rekap
BCH-0001942,gambar_hukum_202410_7664.jpeg,3365024,2024-10-03,nas-lokal-03,gambar_hukum_202410_7664|3365024|pending draft periode
BCH-0000832,kontrak_manajemen_202409_7232.rar,497629,2024-11-06,ftp-cabang,kontrak_manajemen_202409_7232|497629|data total approved
BCH-0002163,surat_pemasaran_202405_7796.jpeg,362907,2024-01-10,portal-upload-mobile,surat_pemasaran_202405_7796|362907|rekap total approved
BCH-0000112,backup_manajemen_202512_8472.zip,12294406,2024-11-20,server-arsip-semarang,backup_manajemen_202512_8472|12294406|pending final rekap
DUP-0000257,log_teknologi_202212_1596.json,28879837,2023-11-10,nas-lokal-02,log|teknologi|28879837|arsip total file periode rekap
DUP-0000427,invoice_audit_202208_6309.pdf,361534,2023-01-20,backup-eksternal,invoice|audit|361534|draft revisi dokumen
BCH-0001637,dataset_logistik_202510_6433.rar,2283176,2024-11-03,server-arsip-makassar,dataset_logistik_202510_6433|2283176|final arsip periode
BCH-0002240,gambar_sdm_202403_4147.jpeg,2777069,2024-10-11,cloud-storage-azure,gambar_sdm_202403_4147|2777069|rekap arsip draft
BCH-0003551,memo_keuangan_202402_7814.txt,39988605,2024-11-15,server-arsip-makassar,memo_keuangan_202402_7814|39988605|arsip total pending
BCH-0002883,backup_keuangan_202409_7535.png,10450235,2024-08-31,nas-lokal-04,backup_keuangan_202409_7535|10450235|pending draft revisi
BCH-0001185,dataset_teknologi_202510_0700.json,452239,2024-12-23,server-arsip-medan,dataset_teknologi_202510_0700|452239|rekap periode draft
BCH-0000865,gambar_hukum_202401_2487.rar,401396,2024-07-05,nas-lokal-03,gambar_hukum_202401_2487|401396|revisi final arsip
BCH-0002393,presentasi_logistik_202508_6998.csv,2946527,2024-07-16,ftp-cabang,presentasi_logistik_202508_6998|2946527|rekap total data
BCH-0003094,dataset_manajemen_202510_6432.xml,382855,2024-05-25,server-arsip-medan,dataset_manajemen_202510_6432|382855|data pending draft
BCH-0001381,log_manajemen_202509_4969.zip,3565888,2024-02-23,server-arsip-medan,log_manajemen_202509_4969|3565888|total draft final
BCH-0001978,invoice_keuangan_202501_3417.docx,286907,2024-05-19,nas-lokal-03,invoice_keuangan_202501_3417|286907|revisi final pending
BCH-0004188,gambar_pemasaran_202508_0397.pdf,2109068,2024-02-15,nas-lokal-03,gambar_pemasaran_202508_0397|2109068|revisi data arsip
BCH-0000142,surat_manajemen_202503_4942.png,2006044,2024-01-06,nas-lokal-04,surat_manajemen_202503_4942|2006044|rekap total periode
BCH-0001112,surat_riset_202407_5370.xml,243358,2024-10-08,server-arsip-semarang,surat_riset_202407_5370|243358|data revisi approved
BCH-0000644,gambar_riset_202409_8322.jpg,22685457,2024-10-21,nas-lokal-04,gambar_riset_202409_8322|22685457|draft data final
BCH-0002662,backup_operasional_202403_9627.doc,1506347,2024-04-18,cloud-storage-azure,backup_operasional_202403_9627|1506347|draft rekap total
BCH-0003174,backup_keuangan_202512_6323.rar,3945465,2024-05-10,server-arsip-semarang,backup_keuangan_202512_6323|3945465|pending periode total
DUP-0000439,log_operasional_202405_5957.pdf,75387,2022-12-18,nas-lokal-02,log|operasional|75387|rekap revisi final file dokumen
BCH-0001868,log_logistik_202504_4455.pdf,469865,2024-07-26,server-arsip-semarang,log_logistik_202504_4455|469865|rekap arsip total
BCH-0001797,surat_keuangan_202502_6699.xlsx,29079679,2024-03-18,nas-lokal-03,surat_keuangan_202502_6699|29079679|draft data rekap
BCH-0001952,kontrak_pemasaran_202506_3600.pdf,453134,2024-03-27,server-arsip-medan,kontrak_pemasaran_202506_3600|453134|periode arsip approved
BCH-0001874,dataset_keuangan_202401_5786.csv,425792361,2024-04-10,server-arsip-makassar,dataset_keuangan_202401_5786|425792361|pending draft periode
BCH-0003054,invoice_teknologi_202403_9209.zip,90196,2024-04-12,cloud-storage-azure,invoice_teknologi_202403_9209|90196|draft arsip revisi
BCH-0001030,invoice_audit_202512_7557.pdf,48572921,2024-12-01,nas-lokal-03,invoice_audit_202512_7557|48572921|rekap pending final
BCH-0001880,laporan_audit_202503_1761.jpg,60492,2024-12-11,ftp-cabang,laporan_audit_202503_1761|60492|approved periode arsip
BCH-0001897,surat_riset_202408_7494.csv,1963257,2024-03-25,nas-lokal-03,surat_riset_202408_7494|1963257|total rekap final
BCH-0002579,invoice_sdm_202510_6584.json,9770989,2024-05-22,cloud-storage-azure,invoice_sdm_202510_6584|9770989|rekap pending final
BCH-0002675,gambar_manajemen_202402_2382.png,4476642,2024-10-19,nas-lokal-03,gambar_manajemen_202402_2382|4476642|rekap draft arsip
BCH-0002748,invoice_pemasaran_202408_7155.doc,1192370,2024-10-10,cloud-storage-azure,invoice_pemasaran_202408_7155|1192370|periode revisi arsip
DUP-0000131,gambar_operasional_202408_1495.xlsx,284013969,2024-08-20,nas-lokal-01,gambar|operasional|284013969|draft file total periode
DUP-0000482,presentasi_manajemen_202302_6637.xml,4003871,2022-02-12,nas-lokal-01,presentasi|manajemen|4003871|dokumen pending draft
BCH-0000455,gambar_riset_202405_8591.doc,33534555,2024-09-14,server-arsip-medan,gambar_riset_202405_8591|33534555|periode data arsip
BCH-0001090,presentasi_manajemen_202502_6916.xml,28974514,2024-06-11,nas-lokal-03,presentasi_manajemen_202502_6916|28974514|rekap draft revisi
BCH-0002345,gambar_operasional_202511_5554.jpg,153710,2024-04-03,server-arsip-semarang,gambar_operasional_202511_5554|153710|periode total final
BCH-0002491,gambar_sdm_202506_5640.jpeg,381236,2024-10-05,ftp-cabang,gambar_sdm_202506_5640|381236|periode data arsip
BCH-0003033,backup_pemasaran_202503_4255.xml,272133,2024-03-22,server-arsip-makassar,backup_pemasaran_202503_4255|272133|data rekap final
BCH-0000108,kontrak_hukum_202507_4644.xml,3263662,2024-02-29,server-arsip-semarang,kontrak_hukum_202507_4644|3263662|final approved draft
BCH-0000522,presentasi_manajemen_202409_0675.jpg,4489257,2024-07-24,ftp-cabang,presentasi_manajemen_202409_0675|4489257|draft final total
BCH-0001912,gambar_pemasaran_202509_1698.csv,10477083,2024-04-02,nas-lokal-03,gambar_pemasaran_202509_1698|10477083|revisi draft total
BCH-0001571,gambar_pemasaran_202410_5165.csv,2248874,2024-05-07,server-arsip-semarang,gambar_pemasaran_202410_5165|2248874|pending rekap draft
BCH-0004499,memo_keuangan_202408_5100.csv,486561,2024-03-23,nas-lokal-04,memo_keuangan_202408_5100|486561|periode pending total
BCH-0001960,dataset_riset_202507_7673.png,10253,2024-05-31,nas-lokal-03,dataset_riset_202507_7673|10253|data approved draft
BCH-0000600,gambar_operasional_202401_7051.xlsx,4232241,2024-03-04,ftp-cabang,gambar_operasional_202401_7051|4232241|pending periode final
BCH-0001262,surat_hukum_202410_1691.zip,2348329,2024-07-06,server-arsip-medan,surat_hukum_202410_1691|2348329|data pending revisi
BCH-0001027,log_manajemen_202402_4424.zip,478689,2024-04-25,portal-upload-mobile,log_manajemen_202402_4424|478689|pending rekap draft
BCH-0001011,log_riset_202404_4035.zip,1640928,2024-10-07,server-arsip-medan,log_riset_202404_4035|1640928|revisi approved pending
BCH-0003215,log_keuangan_202507_1176.xls,680122,2024-11-29,cloud-storage-azure,log_keuangan_202507_1176|680122|pending periode revisi
BCH-0003964,gambar_pemasaran_202501_3389.xml,1501366,2024-08-04,portal-upload-mobile,gambar_pemasaran_202501_3389|1501366|approved revisi rekap
BCH-0004273,surat_keuangan_202508_0047.json,3884097,2024-01-22,nas-lokal-03,surat_keuangan_202508_0047|3884097|rekap data final
BCH-0001983,memo_manajemen_202411_5313.xlsx,428457,2024-02-18,ftp-cabang,memo_manajemen_202411_5313|428457|rekap draft total
BCH-0003185,dataset_keuangan_202401_3010.xls,4899274,2024-12-16,server-arsip-semarang,dataset_keuangan_202401_3010|4899274|data periode final
BCH-0000036,invoice_pemasaran_202501_4271.json,2273287,2024-05-24,server-arsip-medan,invoice_pemasaran_202501_4271|2273287|rekap revisi draft
BCH-0002603,kontrak_manajemen_202512_1510.xml,23415730,2024-02-23,nas-lokal-04,kontrak_manajemen_202512_1510|23415730|draft total pending
BCH-0004106,kontrak_hukum_202502_1855.jpg,421914,2024-03-27,nas-lokal-03,kontrak_hukum_202502_1855|421914|draft pending data
BCH-0003724,surat_hukum_202510_2603.doc,458789620,2024-07-21,ftp-cabang,surat_hukum_202510_2603|458789620|draft pending approved
BCH-0003870,dataset_logistik_202411_5888.docx,80679,2024-12-08,nas-lokal-03,dataset_logistik_202411_5888|80679|approved pending periode
BCH-0003208,surat_operasional_202409_0795.json,22330243,2024-05-10,ftp-cabang,surat_operasional_202409_0795|22330243|data arsip approved
BCH-0001921,kontrak_sdm_202404_9334.json,443540,2024-10-15,nas-lokal-04,kontrak_sdm_202404_9334|443540|periode draft final
DUP-0000476,dataset_teknologi_202204_4499.xml,66001,2024-06-19,nas-lokal-02,dataset|teknologi|66001|dokumen rekap pending arsip
BCH-0002291,log_logistik_202506_1192.pdf,57273,2024-04-14,server-arsip-medan,log_logistik_202506_1192|57273|periode pending total
DUP-0000112,laporan_logistik_202301_0152.png,402693,2023-09-04,portal-upload-web,laporan|logistik|402693|total draft final pending arsip
BCH-0002144,surat_manajemen_202506_0240.jpeg,423749,2024-12-28,server-arsip-medan,surat_manajemen_202506_0240|423749|pending revisi final
BCH-0002130,dataset_keuangan_202510_2748.doc,202520,2024-06-14,server-arsip-makassar,dataset_keuangan_202510_2748|202520|revisi approved pending
BCH-0001775,log_keuangan_202412_1036.csv,205309708,2024-08-10,ftp-cabang,log_keuangan_202412_1036|205309708|rekap final approved
DUP-0000056,dataset_operasional_202212_9386.csv,392117,2024-03-12,portal-upload-web,dataset|operasional|392117|periode dokumen draft
BCH-0003537,invoice_manajemen_202504_9523.xls,2322939,2024-01-20,nas-lokal-03,invoice_manajemen_202504_9523|2322939|total periode pending
BCH-0001167,backup_hukum_202502_8641.jpg,216643622,2024-08-02,nas-lokal-03,backup_hukum_202502_8641|216643622|data approved pending
BCH-0000850,dataset_riset_202510_9371.txt,95012267,2024-09-16,ftp-cabang,dataset_riset_202510_9371|95012267|revisi final periode
DUP-0000397,dataset_audit_202206_3518.pdf,233694,2023-01-19,cloud-storage-gcp,dataset|audit|233694|pending periode rekap revisi
BCH-0003684,laporan_sdm_202411_5864.pdf,259605,2024-08-24,cloud-storage-azure,laporan_sdm_202411_5864|259605|arsip rekap revisi
BCH-0004487,log_operasional_202510_9228.txt,138521,2024-01-03,ftp-cabang,log_operasional_202510_9228|138521|revisi data rekap
BCH-0003671,laporan_hukum_202506_7676.csv,6718606,2024-04-02,server-arsip-medan,laporan_hukum_202506_7676|6718606|pending arsip draft
BCH-0002473,log_teknologi_202506_2500.xlsx,12476020,2024-09-01,portal-upload-mobile,log_teknologi_202506_2500|12476020|arsip total final
BCH-0000693,kontrak_manajemen_202507_7372.csv,467148,2024-10-19,cloud-storage-azure,kontrak_manajemen_202507_7372|467148|rekap total data
DUP-0000196,memo_manajemen_202406_8857.txt,173251,2024-06-27,server-arsip-jakarta,memo|manajemen|173251|rekap pending file
BCH-0003231,surat_keuangan_202502_2244.jpeg,32833884,2024-04-23,server-arsip-medan,surat_keuangan_202502_2244|32833884|rekap revisi final
BCH-0004420,surat_logistik_202512_1975.zip,475419126,2024-08-06,server-arsip-medan,surat_logistik_202512_1975|475419126|final draft data
BCH-0000930,memo_hukum_202501_2785.docx,1042967,2024-08-09,server-arsip-semarang,memo_hukum_202501_2785|1042967|total periode pending
BCH-0001406,surat_audit_202512_0162.zip,1381867,2024-07-03,server-arsip-medan,surat_audit_202512_0162|1381867|data revisi final
BCH-0000653,laporan_manajemen_202408_6742.xls,116505377,2024-10-05,cloud-storage-azure,laporan_manajemen_202408_6742|116505377|data draft total
BCH-0001269,dataset_operasional_202512_5789.xlsx,27069379,2024-10-26,nas-lokal-03,dataset_operasional_202512_5789|27069379|arsip draft pending
BCH-0000450,gambar_manajemen_202507_1273.zip,2368029,2024-06-16,portal-upload-mobile,gambar_manajemen_202507_1273|2368029|periode data arsip
BCH-0001700,laporan_teknologi_202402_2491.rar,46110965,2024-02-18,ftp-cabang,laporan_teknologi_202402_2491|46110965|total final approved
BCH-0002380,memo_keuangan_202404_4255.xml,2859678,2024-04-25,cloud-storage-azure,memo_keuangan_202404_4255|2859678|approved draft rekap
BCH-0002067,dataset_keuangan_202408_4355.pdf,1686513,2024-02-23,portal-upload-mobile,dataset_keuangan_202408_4355|1686513|periode arsip draft
DUP-0000025,dataset_hukum_202405_1654.zip,420196,2022-08-30,backup-eksternal,dataset|hukum|420196|rekap dokumen arsip
BCH-0004365,gambar_manajemen_202406_9734.jpg,3522701,2024-08-31,server-arsip-semarang,gambar_manajemen_202406_9734|3522701|total pending periode
BCH-0003010,log_sdm_202401_2892.jpeg,618494,2024-03-21,server-arsip-semarang,log_sdm_202401_2892|618494|approved draft periode
BCH-0000984,kontrak_audit_202501_7266.jpeg,128263,2024-04-18,nas-lokal-03,kontrak_audit_202501_7266|128263|revisi data periode
BCH-0001658,dataset_hukum_202512_8675.zip,3133219,2024-04-10,server-arsip-semarang,dataset_hukum_202512_8675|3133219|pending data final
DUP-0000215,log_logistik_202203_2549.xlsx,66559,2023-12-06,ftp-pusat,log|logistik|66559|data revisi rekap
DUP-0000104,laporan_logistik_202201_1660.xlsx,4142337,2023-11-10,cloud-storage-aws,laporan|logistik|4142337|approved arsip data
BCH-0002074,laporan_teknologi_202507_3709.jpg,242681,2024-02-20,server-arsip-medan,laporan_teknologi_202507_3709|242681|draft arsip final
BCH-0002181,memo_keuangan_202404_3171.rar,170214,2024-12-06,ftp-cabang,memo_keuangan_202404_3171|170214|data total periode
BCH-0001743,kontrak_hukum_202502_2014.csv,260388,2024-04-30,server-arsip-semarang,kontrak_hukum_202502_2014|260388|pending periode data
BCH-0000557,gambar_riset_202409_2381.jpeg,187798,2024-09-05,server-arsip-medan,gambar_riset_202409_2381|187798|periode final pending
BCH-0002824,gambar_pemasaran_202407_3292.docx,152453,2024-03-26,server-arsip-medan,gambar_pemasaran_202407_3292|152453|final revisi data
DUP-0000311,surat_operasional_202403_0469.png,1601233,2022-03-13,nas-lokal-01,surat|operasional|1601233|pending file arsip final
BCH-0004088,presentasi_logistik_202406_0334.docx,14018792,2024-10-02,portal-upload-mobile,presentasi_logistik_202406_0334|14018792|arsip draft pending
BCH-0003122,kontrak_sdm_202408_4798.jpg,10289252,2024-09-03,server-arsip-semarang,kontrak_sdm_202408_4798|10289252|revisi final periode
BCH-0004399,memo_riset_202509_2872.png,48724,2024-04-05,cloud-storage-azure,memo_riset_202509_2872|48724|pending draft final
BCH-0000955,memo_sdm_202502_8844.docx,1296217,2024-01-18,portal-upload-mobile,memo_sdm_202502_8844|1296217|total periode draft
BCH-0004164,presentasi_hukum_202506_4155.png,51332,2024-07-26,ftp-cabang,presentasi_hukum_202506_4155|51332|approved data pending
BCH-0000958,backup_sdm_202407_7828.docx,3690752,2024-04-21,ftp-cabang,backup_sdm_202407_7828|3690752|revisi draft approved
BCH-0003599,backup_riset_202410_8038.xls,4129088,2024-01-09,server-arsip-medan,backup_riset_202410_8038|4129088|pending data approved
BCH-0002693,surat_hukum_202507_9002.jpeg,372292,2024-02-02,portal-upload-mobile,surat_hukum_202507_9002|372292|arsip draft final
DUP-0000227,invoice_hukum_202407_2796.xml,2918774,2022-12-28,nas-lokal-01,invoice|hukum|2918774|file periode revisi
BCH-0003589,dataset_riset_202511_4088.txt,293149,2024-02-26,nas-lokal-04,dataset_riset_202511_4088|293149|data rekap periode
BCH-0001838,presentasi_manajemen_202407_0328.csv,77110,2024-09-20,ftp-cabang,presentasi_manajemen_202407_0328|77110|pending arsip data
BCH-0001731,dataset_operasional_202408_3680.rar,3864176,2024-10-18,cloud-storage-azure,dataset_operasional_202408_3680|3864176|total approved pending
BCH-0004354,kontrak_hukum_202508_6137.rar,1100955,2024-05-19,server-arsip-makassar,kontrak_hukum_202508_6137|1100955|revisi total final
BCH-0001973,laporan_hukum_202402_4956.txt,343309,2024-11-06,cloud-storage-azure,laporan_hukum_202402_4956|343309|periode draft revisi
BCH-0000988,kontrak_pemasaran_202506_1517.png,3076006,2024-03-19,nas-lokal-04,kontrak_pemasaran_202506_1517|3076006|draft rekap approved
BCH-0003169,kontrak_hukum_202505_8749.jpeg,724573,2024-06-17,ftp-cabang,kontrak_hukum_202505_8749|724573|arsip periode draft
BCH-0003448,backup_audit_202505_7762.xls,486564,2024-01-12,ftp-cabang,backup_audit_202505_7762|486564|data rekap periode
BCH-0000648,invoice_operasional_202409_6643.xml,2166904,2024-10-31,portal-upload-mobile,invoice_operasional_202409_6643|2166904|periode revisi arsip
BCH-0004116,dataset_keuangan_202508_1133.xls,467665,2024-06-25,ftp-cabang,dataset_keuangan_202508_1133|467665|data final draft
BCH-0004274,gambar_teknologi_202504_9635.xlsx,1926018,2024-07-26,portal-upload-mobile,gambar_teknologi_202504_9635|1926018|total pending draft
BCH-0003061,kontrak_pemasaran_202504_8107.zip,4042730,2024-09-13,ftp-cabang,kontrak_pemasaran_202504_8107|4042730|periode total data
BCH-0002992,laporan_sdm_202402_5758.xlsx,164523,2024-06-18,nas-lokal-03,laporan_sdm_202402_5758|164523|draft arsip pending
BCH-0004435,surat_logistik_202412_3220.jpeg,433453,2024-05-11,nas-lokal-04,surat_logistik_202412_3220|433453|data total rekap
BCH-0003744,memo_sdm_202507_7188.zip,2113771,2024-04-15,portal-upload-mobile,memo_sdm_202507_7188|2113771|final rekap draft
BCH-0004024,laporan_operasional_202412_4981.pdf,2510366,2024-10-23,server-arsip-makassar,laporan_operasional_202412_4981|2510366|data periode draft
BCH-0002311,kontrak_keuangan_202402_0183.txt,130703,2024-01-05,nas-lokal-03,kontrak_keuangan_202402_0183|130703|total final pending
BCH-0004317,gambar_keuangan_202503_4734.zip,493095913,2024-06-07,portal-upload-mobile,gambar_keuangan_202503_4734|493095913|revisi arsip pending
BCH-0004214,gambar_riset_202409_2793.csv,383269,2024-09-14,portal-upload-mobile,gambar_riset_202409_2793|383269|revisi total data
BCH-0001766,laporan_pemasaran_202406_3554.xls,4223391,2024-01-07,portal-upload-mobile,laporan_pemasaran_202406_3554|4223391|rekap data approved
BCH-0004101,laporan_hukum_202512_3298.docx,2345973,2024-05-31,cloud-storage-azure,laporan_hukum_202512_3298|2345973|final total pending
BCH-0003476,presentasi_pemasaran_202504_9367.csv,1844185,2024-05-12,server-arsip-medan,presentasi_pemasaran_202504_9367|1844185|final pending draft
DUP-0000075,surat_teknologi_202303_1748.txt,46513336,2022-09-03,server-arsip-bandung,surat|teknologi|46513336|data pending dokumen rekap arsip
BCH-0004219,presentasi_teknologi_202404_6005.doc,39886849,2024-05-03,server-arsip-makassar,presentasi_teknologi_202404_6005|39886849|final total approved
BCH-0003295,backup_sdm_202507_2510.csv,2686845,2024-10-17,portal-upload-mobile,backup_sdm_202507_2510|2686845|arsip approved rekap
BCH-0002083,log_teknologi_202505_7612.json,180110,2024-09-06,server-arsip-medan,log_teknologi_202505_7612|180110|total approved arsip
BCH-0004145,surat_audit_202404_9293.txt,197109,2024-11-23,ftp-cabang,surat_audit_202404_9293|197109|final arsip pending
BCH-0002895,gambar_operasional_202411_6635.csv,816757,2024-07-14,ftp-cabang,gambar_operasional_202411_6635|816757|arsip draft final
BCH-0003457,surat_hukum_202507_2579.xls,2152296,2024-06-20,ftp-cabang,surat_hukum_202507_2579|2152296|pending rekap approved
BCH-0003605,dataset_riset_202503_7583.json,1111663,2024-11-22,server-arsip-makassar,dataset_riset_202503_7583|1111663|periode pending rekap
BCH-0002604,surat_hukum_202409_4212.txt,20502813,2024-05-15,portal-upload-mobile,surat_hukum_202409_4212|20502813|final revisi arsip
BCH-0004321,memo_logistik_202504_1922.txt,73194,2024-07-31,server-arsip-medan,memo_logistik_202504_1922|73194|periode pending data
BCH-0000346,backup_teknologi_202411_6691.docx,599151,2024-02-02,server-arsip-semarang,backup_teknologi_202411_6691|599151|arsip final periode
BCH-0000569,kontrak_operasional_202409_6991.docx,1974168,2024-08-09,server-arsip-medan,kontrak_operasional_202409_6991|1974168|final revisi periode
BCH-0003982,backup_keuangan_202502_7858.txt,1857193,2024-02-05,server-arsip-semarang,backup_keuangan_202502_7858|1857193|approved rekap data
BCH-0001355,memo_hukum_202407_0694.zip,165149,2024-09-18,nas-lokal-04,memo_hukum_202407_0694|165149|total arsip periode
BCH-0001863,memo_keuangan_202406_7291.txt,7705488,2024-08-06,server-arsip-semarang,memo_keuangan_202406_7291|7705488|final data total
BCH-0002245,surat_keuangan_202509_4203.rar,15555,2024-02-04,server-arsip-makassar,surat_keuangan_202509_4203|15555|pending rekap final
DUP-0000307,memo_sdm_202205_6673.xlsx,56991,2022-12-13,server-arsip-jakarta,memo|sdm|56991|draft periode rekap dokumen final
BCH-0001858,presentasi_hukum_202510_3868.csv,3542356,2024-08-01,cloud-storage-azure,presentasi_hukum_202510_3868|3542356|revisi periode rekap
BCH-0002950,kontrak_operasional_202407_9946.pdf,28085848,2024-03-21,portal-upload-mobile,kontrak_operasional_202407_9946|28085848|rekap final total
BCH-0002942,dataset_audit_202502_5951.jpg,419044585,2024-07-09,server-arsip-medan,dataset_audit_202502_5951|419044585|pending periode final
BCH-0003021,surat_audit_202404_9448.csv,159791,2024-04-09,cloud-storage-azure,surat_audit_202404_9448|159791|approved periode rekap
BCH-0003636,laporan_hukum_202404_7226.json,4768181,2024-05-26,portal-upload-mobile,laporan_hukum_202404_7226|4768181|final periode arsip
BCH-0003904,invoice_teknologi_202505_7040.xlsx,164641,2024-02-15,server-arsip-makassar,invoice_teknologi_202505_7040|164641|pending revisi total
BCH-0002080,gambar_sdm_202407_8740.xls,4733676,2024-12-19,nas-lokal-03,gambar_sdm_202407_8740|4733676|revisi pending total
BCH-0002290,gambar_pemasaran_202405_2356.png,2892105,2024-07-27,cloud-storage-azure,gambar_pemasaran_202405_2356|2892105|periode total draft
BCH-0001956,presentasi_keuangan_202410_3293.pdf,87256166,2024-01-30,server-arsip-semarang,presentasi_keuangan_202410_3293|87256166|total pending approved
DUP-0000052,dataset_keuangan_202407_6371.zip,35170469,2022-01-10,cloud-storage-aws,dataset|keuangan|35170469|final total dokumen
BCH-0001124,dataset_keuangan_202408_8086.json,917842,2024-12-17,portal-upload-mobile,dataset_keuangan_202408_8086|917842|rekap total data
BCH-0003719,surat_manajemen_202501_1746.xlsx,321951,2024-08-17,nas-lokal-03,surat_manajemen_202501_1746|321951|final periode data
BCH-0003266,gambar_teknologi_202509_5226.doc,439844,2024-09-13,nas-lokal-04,gambar_teknologi_202509_5226|439844|arsip draft data
BCH-0003346,gambar_keuangan_202405_0570.xlsx,304326,2024-04-17,server-arsip-semarang,gambar_keuangan_202405_0570|304326|draft approved rekap
BCH-0004046,log_sdm_202504_7522.xml,129582587,2024-06-20,server-arsip-medan,log_sdm_202504_7522|129582587|periode pending draft
BCH-0002890,kontrak_hukum_202401_8436.docx,483164112,2024-04-29,server-arsip-semarang,kontrak_hukum_202401_8436|483164112|draft rekap revisi
BCH-0002399,memo_audit_202409_5225.zip,4008278,2024-02-16,server-arsip-medan,memo_audit_202409_5225|4008278|data rekap pending
BCH-0003150,gambar_keuangan_202505_2515.txt,21904318,2024-07-09,portal-upload-mobile,gambar_keuangan_202505_2515|21904318|approved revisi periode
BCH-0001854,kontrak_riset_202406_2089.xlsx,175174,2024-10-07,server-arsip-medan,kontrak_riset_202406_2089|175174|revisi approved arsip
BCH-0002277,gambar_operasional_202510_5124.csv,1679940,2024-12-29,cloud-storage-azure,gambar_operasional_202510_5124|1679940|data rekap draft
BCH-0002408,laporan_sdm_202409_9521.csv,185374289,2024-10-16,nas-lokal-04,laporan_sdm_202409_9521|185374289|arsip pending periode
DUP-0000323,invoice_teknologi_202209_6314.jpg,390198,2023-01-24,cloud-storage-aws,invoice|teknologi|390198|data revisi dokumen periode approved
BCH-0002936,backup_operasional_202404_8221.txt,15553243,2024-09-30,nas-lokal-03,backup_operasional_202404_8221|15553243|final approved draft
DUP-0000241,invoice_logistik_202210_4226.txt,386739511,2023-10-17,server-arsip-bandung,invoice|logistik|386739511|approved arsip file
BCH-0002129,dataset_riset_202412_7102.pdf,12673924,2024-05-06,server-arsip-makassar,dataset_riset_202412_7102|12673924|rekap data approved
BCH-0001670,surat_audit_202501_9820.jpg,622610,2024-08-08,server-arsip-medan,surat_audit_202501_9820|622610|revisi pending total
DUP-0000159,gambar_hukum_202211_9543.pdf,404159,2022-03-27,server-arsip-bandung,gambar|hukum|404159|arsip rekap approved
BCH-0003889,dataset_manajemen_202406_3172.png,87023,2024-10-29,server-arsip-medan,dataset_manajemen_202406_3172|87023|periode rekap arsip
DUP-0000210,presentasi_logistik_202201_3049.json,2593895,2024-10-19,ftp-pusat,presentasi|logistik|2593895|arsip total final dokumen
BCH-0003385,surat_riset_202402_6438.docx,26944950,2024-04-09,portal-upload-mobile,surat_riset_202402_6438|26944950|total pending arsip
BCH-0000435,invoice_pemasaran_202410_4531.jpg,2868304,2024-07-21,ftp-cabang,invoice_pemasaran_202410_4531|2868304|periode pending final
BCH-0002688,surat_logistik_202410_0379.csv,414598,2024-12-05,server-arsip-semarang,surat_logistik_202410_0379|414598|final arsip data
BCH-0002516,log_manajemen_202511_1381.txt,254867309,2024-02-09,server-arsip-medan,log_manajemen_202511_1381|254867309|pending final revisi
BCH-0003664,laporan_teknologi_202505_5203.json,1304777,2024-12-20,ftp-cabang,laporan_teknologi_202505_5203|1304777|periode approved pending
BCH-0001583,kontrak_hukum_202509_4650.xlsx,3352256,2024-10-20,server-arsip-semarang,kontrak_hukum_202509_4650|3352256|rekap draft pending
BCH-0003281,laporan_pemasaran_202506_4699.jpeg,7331729,2024-05-06,nas-lokal-03,laporan_pemasaran_202506_4699|7331729|data arsip total
DUP-0000033,log_manajemen_202301_3395.pdf,455868,2022-10-23,nas-lokal-02,log|manajemen|455868|final periode dokumen
DUP-0000027,kontrak_hukum_202403_4714.docx,2538837,2022-01-29,nas-lokal-01,kontrak|hukum|2538837|total final pending dokumen rekap
BCH-0000125,gambar_keuangan_202511_9819.jpeg,410850666,2024-10-12,ftp-cabang,gambar_keuangan_202511_9819|410850666|revisi pending arsip
BCH-0002972,laporan_teknologi_202510_6157.docx,698794,2024-12-31,server-arsip-makassar,laporan_teknologi_202510_6157|698794|draft arsip approved
BCH-0003838,gambar_hukum_202411_1342.txt,28414523,2024-08-15,portal-upload-mobile,gambar_hukum_202411_1342|28414523|total final draft
BCH-0002892,surat_hukum_202410_0201.xml,3471009,2024-04-04,cloud-storage-azure,surat_hukum_202410_0201|3471009|pending periode final
BCH-0000340,dataset_audit_202409_2561.png,97229045,2024-12-06,server-arsip-makassar,dataset_audit_202409_2561|97229045|periode data approved
BCH-0004497,presentasi_audit_202510_9858.png,4303723,2024-05-15,server-arsip-makassar,presentasi_audit_202510_9858|4303723|rekap total pending
BCH-0002723,presentasi_sdm_202503_9403.rar,19690,2024-09-16,portal-upload-mobile,presentasi_sdm_202503_9403|19690|revisi draft arsip
BCH-0003113,log_hukum_202512_7380.rar,88629,2024-06-23,ftp-cabang,log_hukum_202512_7380|88629|approved total pending
DUP-0000457,log_keuangan_202212_4056.png,4066457,2023-09-02,server-arsip-jakarta,log|keuangan|4066457|final draft total pending
BCH-0002055,invoice_teknologi_202402_3668.doc,818904,2024-05-02,nas-lokal-04,invoice_teknologi_202402_3668|818904|approved final rekap
