id,nama_file,ukuran_bytes,tanggal_unggah,sumber,konten
BCH-0000019,laporan_pemasaran_202504_5038.zip,68267,2024-03-16,portal-upload-mobile,laporan_pemasaran_202504_5038|68267|arsip rekap revisi
BCH-0000538,gambar_audit_202504_8163.xlsx,3044047,2024-05-31,portal-upload-mobile,gambar_audit_202504_8163|3044047|draft arsip final
BCH-0000580,invoice_hukum_202411_0198.doc,3642079,2024-06-03,server-arsip-semarang,invoice_hukum_202411_0198|3642079|approved final rekap
BCH-0000618,backup_logistik_202510_6886.doc,294281,2024-08-27,server-arsip-makassar,backup_logistik_202510_6886|294281|approved revisi periode
BCH-0000526,log_manajemen_202504_2802.png,4635821,2024-08-02,cloud-storage-azure,log_manajemen_202504_2802|4635821|approved revisi final
BCH-0000571,laporan_sdm_202510_7559.docx,105696,2024-04-04,cloud-storage-azure,laporan_sdm_202510_7559|105696|draft rekap total
BCH-0000313,invoice_operasional_202403_2926.jpg,3852786,2024-08-14,portal-upload-mobile,invoice_operasional_202403_2926|3852786|periode data arsip
BCH-0000118,memo_pemasaran_202407_4062.xlsx,2797659,2024-12-07,cloud-storage-azure,memo_pemasaran_202407_4062|2797659|total draft rekap
BCH-0000191,presentasi_operasional_202501_3591.xlsx,250968,2024-05-20,server-arsip-makassar,presentasi_operasional_202501_3591|250968|approved periode rekap
BCH-0000698,memo_hukum_202512_4379.png,92053,2024-12-25,nas-lokal-03,memo_hukum_202512_4379|92053|approved rekap total
BCH-0000486,dataset_manajemen_202511_9643.pdf,4837335,2024-09-09,server-arsip-makassar,dataset_manajemen_202511_9643|4837335|rekap final periode
BCH-0000077,presentasi_audit_202403_4713.doc,2671627,2024-05-06,nas-lokal-04,presentasi_audit_202403_4713|2671627|revisi rekap data
BCH-0000595,dataset_riset_202502_9829.jpg,364005,2024-05-10,server-arsip-medan,dataset_riset_202502_9829|364005|revisi total approved
DUP-0000048,laporan_pemasaran_202406_6259.xml,22612,2023-06-11,server-arsip-bandung,laporan|pemasaran|22612|total arsip periode
BCH-0000880,presentasi_operasional_202402_7931.jpeg,2663051,2024-05-24,portal-upload-mobile,presentasi_operasional_202402_7931|2663051|rekap final draft
BCH-0000374,dataset_keuangan_202501_6209.csv,3201890,2024-01-27,nas-lokal-04,dataset_keuangan_202501_6209|3201890|draft total approved
BCH-0000605,backup_riset_202405_3815.xlsx,4341335,2024-04-20,server-arsip-makassar,backup_riset_202405_3815|4341335|final rekap revisi
BCH-0000113,dataset_hukum_202512_3064.xlsx,382720,2024-10-04,nas-lokal-03,dataset_hukum_202512_3064|382720|pending total rekap
BCH-0000450,surat_audit_202407_2770.zip,46281294,2024-05-18,server-arsip-medan,surat_audit_202407_2770|46281294|final periode approved
BCH-0000301,backup_hukum_202402_6015.txt,22358868,2024-04-18,portal-upload-mobile,backup_hukum_202402_6015|22358868|periode draft approved
BCH-0000364,kontrak_audit_202406_7135.txt,4403559,2024-11-04,server-arsip-medan,kontrak_audit_202406_7135|4403559|periode total final
BCH-0000666,backup_pemasaran_202408_2601.zip,341499,2024-01-15,cloud-storage-azure,backup_pemasaran_202408_2601|341499|draft approved revisi
BCH-0000007,dataset_manajemen_202507_9901.doc,46517728,2024-12-07,portal-upload-mobile,dataset_manajemen_202507_9901|46517728|revisi approved draft
DUP-0000042,memo_riset_202201_8847.json,15739254,2023-06-14,cloud-storage-aws,memo|riset|15739254|file approved arsip total
BCH-0000012,dataset_sdm_202506_2105.xls,34967362,2024-12-21,ftp-cabang,dataset_sdm_202506_2105|34967362|approved arsip periode
BCH-0000575,kontrak_pemasaran_202409_0637.json,465656005,2024-04-09,server-arsip-medan,kontrak_pemasaran_202409_0637|465656005|rekap revisi data
BCH-0000380,kontrak_pemasaran_202502_8690.xml,39027204,2024-10-24,server-arsip-semarang,kontrak_pemasaran_202502_8690|39027204|revisi arsip pending
BCH-0000044,surat_hukum_202405_3141.zip,393461,2024-05-12,nas-lokal-03,surat_hukum_202405_3141|393461|periode arsip revisi
BCH-0000843,memo_pemasaran_202409_9313.xml,8974251,2024-08-28,server-arsip-medan,memo_pemasaran_202409_9313|8974251|arsip periode approved
BCH-0000568,laporan_operasional_202407_5731.docx,378432389,2024-10-06,server-arsip-makassar,laporan_operasional_202407_5731|378432389|approved revisi final
BCH-0000882,surat_operasional_202505_3402.rar,11755531,2024-10-18,ftp-cabang,surat_operasional_202505_3402|11755531|pending data rekap
BCH-0000237,surat_hukum_202408_6023.docx,4705653,2024-03-03,nas-lokal-03,surat_hukum_202408_6023|4705653|total approved data
BCH-0000115,gambar_manajemen_202508_2011.txt,318754,2024-01-25,nas-lokal-04,gambar_manajemen_202508_2011|318754|approved final revisi
BCH-0000017,kontrak_operasional_202502_9171.xls,42513883,2024-03-29,nas-lokal-04,kontrak_operasional_202502_9171|42513883|arsip total data
BCH-0000338,log_manajemen_202505_8857.txt,475189174,2024-06-20,server-arsip-semarang,log_manajemen_202505_8857|475189174|approved draft total
BCH-0000441,presentasi_riset_202508_6986.jpeg,97198,2024-03-19,server-arsip-makassar,presentasi_riset_202508_6986|97198|approved revisi arsip
BCH-0000676,surat_logistik_202407_0551.xls,256873,2024-06-06,nas-lokal-04,surat_logistik_202407_0551|256873|rekap approved arsip
BCH-0000099,gambar_sdm_202403_6686.jpeg,2619241,2024-07-10,ftp-cabang,gambar_sdm_202403_6686|2619241|draft total rekap
BCH-0000872,backup_pemasaran_202503_1990.png,264508565,2024-04-21,server-arsip-makassar,backup_pemasaran_202503_1990|264508565|rekap draft total
BCH-0000887,invoice_sdm_202410_8386.rar,2911179,2024-04-08,nas-lokal-03,invoice_sdm_202410_8386|2911179|total final rekap
BCH-0000391,dataset_operasional_202401_6291.csv,16194691,2024-03-09,server-arsip-makassar,dataset_operasional_202401_6291|16194691|pending rekap approved
BCH-0000561,log_logistik_202407_1524.jpg,284799,2024-04-26,ftp-cabang,log_logistik_202407_1524|284799|periode revisi approved
DUP-0000060,laporan_sdm_202412_5173.xml,4836969,2024-09-23,cloud-storage-gcp,laporan|sdm|4836969|arsip dokumen rekap approved
BCH-0000253,log_keuangan_202402_0682.json,35248613,2024-09-23,portal-upload-mobile,log_keuangan_202402_0682|35248613|approved final pending
DUP-0000088,presentasi_logistik_202212_1125.xml,4843141,2022-07-04,ftp-pusat,presentasi|logistik|4843141|file arsip dokumen draft
BCH-0000679,dataset_manajemen_202401_3354.png,7865193,2024-08-11,server-arsip-semarang,dataset_manajemen_202401_3354|7865193|rekap data draft
DUP-0000094,presentasi_riset_202408_1869.zip,3547536,2022-07-19,cloud-storage-aws,presentasi|riset|3547536|draft file final
BCH-0000755,surat_operasional_202410_4311.pdf,3037001,2024-04-11,portal-upload-mobile,surat_operasional_202410_4311|3037001|pending periode rekap
BCH-0000473,invoice_sdm_202406_2032.pdf,2425387,2024-07-26,ftp-cabang,invoice_sdm_202406_2032|2425387|draft periode approved
BCH-0000179,gambar_riset_202508_2536.xls,1749794,2024-10-19,server-arsip-semarang,gambar_riset_202508_2536|1749794|final approved total
BCH-0000518,memo_sdm_202404_5752.zip,321394,2024-06-08,portal-upload-mobile,memo_sdm_202404_5752|321394|approved rekap final
BCH-0000288,presentasi_hukum_202501_2844.jpeg,26401800,2024-06-21,portal-upload-mobile,presentasi_hukum_202501_2844|26401800|draft arsip final
BCH-0000516,surat_teknologi_202501_5018.png,459775242,2024-02-29,server-arsip-makassar,surat_teknologi_202501_5018|459775242|rekap revisi approved
BCH-0000837,memo_teknologi_202405_0711.jpg,198070,2024-03-28,server-arsip-medan,memo_teknologi_202405_0711|198070|periode pending draft
BCH-0000022,invoice_audit_202401_5796.csv,368379,2024-06-11,nas-lokal-04,invoice_audit_202401_5796|368379|draft rekap approved
BCH-0000628,dataset_riset_202505_5434.jpeg,543300,2024-03-05,ftp-cabang,dataset_riset_202505_5434|543300|revisi approved pending
BCH-0000320,presentasi_riset_202405_5801.rar,12455030,2024-07-28,nas-lokal-04,presentasi_riset_202405_5801|12455030|rekap draft arsip
BCH-0000309,laporan_teknologi_202504_9149.doc,111876,2024-09-24,nas-lokal-04,laporan_teknologi_202504_9149|111876|total periode pending
BCH-0000212,dataset_manajemen_202506_7075.csv,25344123,2024-10-25,portal-upload-mobile,dataset_manajemen_202506_7075|25344123|final revisi draft
BCH-0000027,surat_manajemen_202412_1646.json,2191782,2024-03-29,server-arsip-semarang,surat_manajemen_202412_1646|2191782|pending revisi periode
BCH-0000164,surat_keuangan_202410_5648.jpg,499029,2024-11-28,server-arsip-makassar,surat_keuangan_202410_5648|499029|revisi approved pending
BCH-0000182,dataset_manajemen_202402_1435.json,243307,2024-11-01,nas-lokal-03,dataset_manajemen_202402_1435|243307|final pending data
BCH-0000348,invoice_pemasaran_202512_9025.xml,205920014,2024-01-16,ftp-cabang,invoice_pemasaran_202512_9025|205920014|revisi approved draft
BCH-0000875,surat_riset_202503_7616.rar,4085363,2024-04-05,cloud-storage-azure,surat_riset_202503_7616|4085363|periode revisi total
BCH-0000640,laporan_logistik_202410_5317.rar,1269096,2024-03-04,ftp-cabang,laporan_logistik_202410_5317|1269096|data arsip pending
DUP-0000066,gambar_hukum_202310_0921.png,3040242,2023-12-22,ftp-pusat,gambar|hukum|3040242|final pending data
BCH-0000590,presentasi_manajemen_202510_2789.pdf,1143524,2024-02-02,portal-upload-mobile,presentasi_manajemen_202510_2789|1143524|periode final revisi
BCH-0000511,dataset_keuangan_202402_4619.doc,28682752,2024-07-23,portal-upload-mobile,dataset_keuangan_202402_4619|28682752|data periode approved
BCH-0000021,presentasi_manajemen_202501_4926.pdf,121267602,2024-01-06,nas-lokal-03,presentasi_manajemen_202501_4926|121267602|arsip final data
BCH-0000642,presentasi_hukum_202403_0700.jpg,45115958,2024-09-23,nas-lokal-04,presentasi_hukum_202403_0700|45115958|pending revisi arsip
BCH-0000654,presentasi_audit_202409_4777.csv,1534585,2024-06-27,server-arsip-medan,presentasi_audit_202409_4777|1534585|periode arsip approved
BCH-0000211,dataset_logistik_202511_2814.jpeg,9416216,2024-07-16,nas-lokal-03,dataset_logistik_202511_2814|9416216|data draft rekap
BCH-0000033,presentasi_manajemen_202411_0013.xls,4156154,2024-02-11,nas-lokal-04,presentasi_manajemen_202411_0013|4156154|pending approved arsip
BCH-0000072,gambar_audit_202501_4178.pdf,1256492,2024-06-18,server-arsip-makassar,gambar_audit_202501_4178|1256492|rekap approved draft
BCH-0000055,laporan_teknologi_202408_3319.jpeg,4343326,2024-09-11,server-arsip-medan,laporan_teknologi_202408_3319|4343326|revisi rekap data
BCH-0000694,kontrak_logistik_202509_1637.xls,7233923,2024-12-08,portal-upload-mobile,kontrak_logistik_202509_1637|7233923|approved arsip data
BCH-0000502,log_hukum_202402_8905.csv,164347,2024-03-28,server-arsip-medan,log_hukum_202402_8905|164347|arsip draft approved
BCH-0000193,kontrak_operasional_202402_0114.xlsx,47476751,2024-11-22,server-arsip-semarang,kontrak_operasional_202402_0114|47476751|total pending arsip
BCH-0000100,surat_audit_202408_6993.xml,2334730,2024-02-17,portal-upload-mobile,surat_audit_202408_6993|2334730|data approved pending
BCH-0000243,backup_audit_202409_8041.txt,3959851,2024-04-05,portal-upload-mobile,backup_audit_202409_8041|3959851|revisi periode arsip
BCH-0000893,kontrak_riset_202509_8338.zip,251042,2024-03-07,nas-lokal-03,kontrak_riset_202509_8338|251042|rekap data total
BCH-0000014,invoice_riset_202509_0253.xlsx,427471,2024-09-09,server-arsip-makassar,invoice_riset_202509_0253|427471|draft rekap final
BCH-0000171,backup_pemasaran_202510_8525.txt,75304,2024-02-07,ftp-cabang,backup_pemasaran_202510_8525|75304|approved draft final
BCH-0000373,kontrak_sdm_202412_4547.doc,2273557,2024-05-05,portal-upload-mobile,kontrak_sdm_202412_4547|2273557|draft periode arsip
BCH-0000541,dataset_operasional_202412_9526.rar,481143,2024-12-29,server-arsip-medan,dataset_operasional_202412_9526|481143|total pending revisi
BCH-0000507,memo_teknologi_202412_1327.json,262286,2024-09-23,ftp-cabang,memo_teknologi_202412_1327|262286|approved pending periode
BCH-0000031,kontrak_operasional_202504_7413.xml,24269,2024-06-30,cloud-storage-azure,kontrak_operasional_202504_7413|24269|periode total approved
BCH-0000178,invoice_sdm_202409_9740.doc,148589,2024-11-21,nas-lokal-03,invoice_sdm_202409_9740|148589|data draft rekap
BCH-0000589,laporan_teknologi_202404_6370.txt,43127269,2024-02-14,server-arsip-semarang,laporan_teknologi_202404_6370|43127269|approved periode pending
BCH-0000467,presentasi_manajemen_202412_9387.txt,41442598,2024-07-26,nas-lokal-04,presentasi_manajemen_202412_9387|41442598|rekap total approved
BCH-0000816,backup_sdm_202404_6528.docx,142751,2024-08-21,cloud-storage-azure,backup_sdm_202404_6528|142751|approved draft arsip
BCH-0000608,kontrak_teknologi_202404_8119.xls,88293,2024-07-15,server-arsip-makassar,kontrak_teknologi_202404_8119|88293|data final arsip
BCH-0000536,kontrak_teknologi_202404_1325.json,4834990,2024-05-08,ftp-cabang,kontrak_teknologi_202404_1325|4834990|revisi periode approved
BCH-0000727,invoice_operasional_202512_1916.doc,771133,2024-04-03,cloud-storage-azure,invoice_operasional_202512_1916|771133|pending arsip rekap
DUP-0000002,presentasi_manajemen_202302_6637.xml,4003871,2022-02-12,nas-lokal-01,presentasi|manajemen|4003871|dokumen pending draft
BCH-0000225,memo_pemasaran_202503_1216.docx,4751385,2024-09-14,nas-lokal-04,memo_pemasaran_202503_1216|4751385|periode data pending
BCH-0000289,invoice_logistik_202512_9680.docx,245034,2024-03-17,portal-upload-mobile,invoice_logistik_202512_9680|245034|revisi rekap pending
BCH-0000376,gambar_sdm_202402_0139.zip,327242,2024-01-09,portal-upload-mobile,gambar_sdm_202402_0139|327242|arsip data draft
BCH-0000314,backup_operasional_202401_3357.xls,303641,2024-09-27,portal-upload-mobile,backup_operasional_202401_3357|303641|arsip final data
BCH-0000262,backup_sdm_202508_8118.zip,1757627,2024-12-11,portal-upload-mobile,backup_sdm_202508_8118|1757627|arsip periode draft
BCH-0000300,dataset_riset_202412_4540.csv,208702,2024-04-18,nas-lokal-04,dataset_riset_202412_4540|208702|periode total approved
BCH-0000218,dataset_logistik_202510_2521.png,1476411,2024-04-11,portal-upload-mobile,dataset_logistik_202510_2521|1476411|revisi final rekap
BCH-0000168,kontrak_riset_202510_8545.csv,4281088,2024-02-29,server-arsip-semarang,kontrak_riset_202510_8545|4281088|arsip pending final
BCH-0000293,surat_keuangan_202403_3746.zip,74837,2024-07-13,server-arsip-makassar,surat_keuangan_202403_3746|74837|draft pending data
BCH-0000392,memo_riset_202501_3607.xls,357513,2024-04-16,nas-lokal-04,memo_riset_202501_3607|357513|revisi total draft
BCH-0000812,presentasi_operasional_202506_7790.txt,12388604,2024-05-21,server-arsip-semarang,presentasi_operasional_202506_7790|12388604|data final periode
BCH-0000024,log_logistik_202404_4257.pdf,307366,2024-02-18,ftp-cabang,log_logistik_202404_4257|307366|rekap data revisi
BCH-0000197,memo_audit_202405_4601.zip,101729,2024-11-21,portal-upload-mobile,memo_audit_202405_4601|101729|data periode pending
BCH-0000543,invoice_logistik_202411_0521.xml,438553,2024-03-27,server-arsip-medan,invoice_logistik_202411_0521|438553|data draft pending
BCH-0000495,memo_keuangan_202407_6044.zip,7051991,2024-09-13,server-arsip-makassar,memo_keuangan_202407_6044|7051991|pending rekap revisi
DUP-0000081,laporan_keuangan_202306_7057.json,24687579,2022-10-26,cloud-storage-aws,laporan|keuangan|24687579|approved dokumen periode data arsip
BCH-0000228,laporan_logistik_202410_0689.jpeg,26011,2024-05-20,server-arsip-medan,laporan_logistik_202410_0689|26011|approved arsip pending
BCH-0000817,laporan_manajemen_202510_7896.json,2737233,2024-10-13,portal-upload-mobile,laporan_manajemen_202510_7896|2737233|draft final approved
BCH-0000101,laporan_teknologi_202404_8730.xlsx,1937824,2024-03-12,cloud-storage-azure,laporan_teknologi_202404_8730|1937824|draft approved data
DUP-0000014,dataset_riset_202310_7556.txt,54877,2023-01-11,nas-lokal-02,dataset|riset|54877|total periode arsip pending
BCH-0000616,backup_teknologi_202407_4152.xlsx,1376346,2024-04-08,server-arsip-medan,backup_teknologi_202407_4152|1376346|draft data periode
BCH-0000269,surat_teknologi_202408_1975.pdf,10115160,2024-01-31,server-arsip-makassar,surat_teknologi_202408_1975|10115160|revisi approved draft
BCH-0000861,backup_operasional_202405_1621.doc,162403152,2024-10-04,nas-lokal-04,backup_operasional_202405_1621|162403152|final rekap revisi
BCH-0000452,surat_manajemen_202410_3677.csv,2282148,2024-05-18,ftp-cabang,surat_manajemen_202410_3677|2282148|periode approved final
BCH-0000349,presentasi_logistik_202508_5761.doc,357899,2024-12-29,server-arsip-semarang,presentasi_logistik_202508_5761|357899|pending draft data
BCH-0000143,log_pemasaran_202512_3381.pdf,109505,2024-08-21,cloud-storage-azure,log_pemasaran_202512_3381|109505|rekap periode approved
DUP-0000084,invoice_keuangan_202402_7235.zip,29617,2024-02-06,portal-upload-web,invoice|keuangan|29617|rekap periode draft total pending
BCH-0000172,kontrak_keuangan_202504_0997.csv,114014,2024-01-10,nas-lokal-03,kontrak_keuangan_202504_0997|114014|periode arsip pending
BCH-0000414,backup_hukum_202403_7143.csv,345577,2024-09-17,ftp-cabang,backup_hukum_202403_7143|345577|periode revisi approved
BCH-0000351,gambar_operasional_202502_8621.jpeg,84317002,2024-05-29,nas-lokal-04,gambar_operasional_202502_8621|84317002|approved arsip total
BCH-0000377,invoice_operasional_202512_7612.csv,453632,2024-04-07,server-arsip-semarang,invoice_operasional_202512_7612|453632|rekap total draft
BCH-0000067,gambar_keuangan_202504_1988.jpg,16080,2024-07-14,ftp-cabang,gambar_keuangan_202504_1988|16080|draft rekap revisi
BCH-0000258,dataset_operasional_202501_8519.zip,44264180,2024-03-20,ftp-cabang,dataset_operasional_202501_8519|44264180|approved arsip total
BCH-0000008,surat_pemasaran_202512_4840.pdf,153764771,2024-12-06,server-arsip-semarang,surat_pemasaran_202512_4840|153764771|final approved revisi
BCH-0000216,gambar_logistik_202406_6951.xlsx,466965,2024-09-28,server-arsip-makassar,gambar_logistik_202406_6951|466965|total approved periode
BCH-0000737,surat_audit_202510_4848.xlsx,4427109,2024-03-09,nas-lokal-03,surat_audit_202510_4848|4427109|pending approved revisi
BCH-0000151,memo_hukum_202404_7275.pdf,43572286,2024-10-27,nas-lokal-04,memo_hukum_202404_7275|43572286|rekap approved arsip
BCH-0000513,backup_pemasaran_202402_2859.jpeg,380288,2024-10-28,portal-upload-mobile,backup_pemasaran_202402_2859|380288|revisi periode rekap
BCH-0000594,invoice_keuangan_202508_2030.jpeg,13877,2024-08-31,server-arsip-semarang,invoice_keuangan_202508_2030|13877|periode final revisi
BCH-0000663,laporan_riset_202512_9027.zip,25672611,2024-09-08,nas-lokal-04,laporan_riset_202512_9027|25672611|rekap final periode
BCH-0000668,dataset_sdm_202508_4330.xlsx,347548,2024-09-10,ftp-cabang,dataset_sdm_202508_4330|347548|data final total
BCH-0000662,presentasi_manajemen_202408_4382.rar,89032,2024-06-17,ftp-cabang,presentasi_manajemen_202408_4382|89032|arsip periode final
BCH-0000530,kontrak_manajemen_202402_2542.txt,1033015,2024-05-29,server-arsip-makassar,kontrak_manajemen_202402_2542|1033015|pending periode total
BCH-0000453,kontrak_teknologi_202512_9192.xls,304174190,2024-08-02,server-arsip-makassar,kontrak_teknologi_202512_9192|304174190|draft total rekap
BCH-0000133,gambar_teknologi_202411_0985.rar,5053101,2024-05-13,server-arsip-medan,gambar_teknologi_202411_0985|5053101|total rekap approved
BCH-0000057,surat_manajemen_202508_2232.csv,192776,2024-12-23,server-arsip-semarang,surat_manajemen_202508_2232|192776|rekap draft arsip
BCH-0000352,dataset_pemasaran_202505_2945.docx,174382,2024-09-20,nas-lokal-04,dataset_pemasaran_202505_2945|174382|revisi rekap arsip
BCH-0000534,dataset_sdm_202509_8371.txt,3364006,2024-05-14,portal-upload-mobile,dataset_sdm_202509_8371|3364006|final pending draft
BCH-0000611,invoice_operasional_202510_3349.doc,3347859,2024-03-14,nas-lokal-03,invoice_operasional_202510_3349|3347859|data revisi final
BCH-0000463,invoice_operasional_202406_7858.zip,2024828,2024-10-09,cloud-storage-azure,invoice_operasional_202406_7858|2024828|rekap data arsip
BCH-0000052,dataset_sdm_202405_0444.doc,4988272,2024-05-14,server-arsip-semarang,dataset_sdm_202405_0444|4988272|revisi approved periode
BCH-0000317,kontrak_operasional_202405_6764.xls,1166981,2024-03-06,ftp-cabang,kontrak_operasional_202405_6764|1166981|total approved periode
BCH-0000645,log_operasional_202506_8863.docx,37507104,2024-05-23,nas-lokal-03,log_operasional_202506_8863|37507104|draft revisi approved
BCH-0000163,laporan_riset_202406_2924.txt,3642381,2024-12-04,nas-lokal-04,laporan_riset_202406_2924|3642381|final rekap periode
BCH-0000345,memo_hukum_202406_1243.xml,4739304,2024-08-11,server-arsip-semarang,memo_hukum_202406_1243|4739304|final total revisi
DUP-0000029,laporan_operasional_202210_0174.xml,3948624,2024-07-17,nas-lokal-02,laporan|operasional|3948624|approved dokumen data total
BCH-0000819,laporan_manajemen_202404_6606.jpg,476667,2024-05-20,ftp-cabang,laporan_manajemen_202404_6606|476667|total revisi arsip
BCH-0000574,presentasi_operasional_202501_6974.txt,64021,2024-05-02,server-arsip-makassar,presentasi_operasional_202501_6974|64021|revisi arsip periode
DUP-0000036,backup_teknologi_202203_4545.xlsx,745444,2023-12-14,nas-lokal-01,backup|teknologi|745444|arsip dokumen revisi
BCH-0000681,invoice_pemasaran_202510_2470.json,220027439,2024-01-02,nas-lokal-04,invoice_pemasaran_202510_2470|220027439|pending final total
BCH-0000285,log_operasional_202506_4116.jpg,1638719,2024-05-10,ftp-cabang,log_operasional_202506_4116|1638719|periode final draft
BCH-0000296,memo_manajemen_202506_3840.xls,3698306,2024-07-19,server-arsip-semarang,memo_manajemen_202506_3840|3698306|total final rekap
BCH-0000199,kontrak_logistik_202503_7963.docx,1205095,2024-06-16,portal-upload-mobile,kontrak_logistik_202503_7963|1205095|approved pending revisi
BCH-0000896,memo_logistik_202503_9721.doc,28875902,2024-08-08,server-arsip-semarang,memo_logistik_202503_9721|28875902|rekap data arsip
BCH-0000653,invoice_riset_202501_3624.xml,440714082,2024-07-13,server-arsip-makassar,invoice_riset_202501_3624|440714082|final draft revisi
BCH-0000446,invoice_pemasaran_202508_6017.txt,109229,2024-08-26,portal-upload-mobile,invoice_pemasaran_202508_6017|109229|data rekap pending
BCH-0000466,log_logistik_202510_1621.xml,3424564,2024-08-28,portal-upload-mobile,log_logistik_202510_1621|3424564|rekap pending approved
BCH-0000674,laporan_pemasaran_202402_4474.pdf,4942725,2024-12-29,nas-lokal-04,laporan_pemasaran_202402_4474|4942725|arsip rekap periode
BCH-0000596,laporan_teknologi_202504_6791.zip,1609457,2024-12-14,server-arsip-medan,laporan_teknologi_202504_6791|1609457|approved data final
DUP-0000035,dataset_sdm_202307_5346.txt,456123,2023-10-14,backup-eksternal,dataset|sdm|456123|revisi total file periode
BCH-0000881,laporan_keuangan_202407_5428.zip,442217742,2024-03-07,portal-upload-mobile,laporan_keuangan_202407_5428|442217742|draft data rekap
BCH-0000874,surat_hukum_202402_3457.zip,484057480,2024-10-04,cloud-storage-azure,surat_hukum_202402_3457|484057480|revisi pending approved
BCH-0000274,invoice_manajemen_202511_7634.jpeg,465260,2024-04-18,ftp-cabang,invoice_manajemen_202511_7634|465260|total periode pending
BCH-0000004,dataset_pemasaran_202507_6785.rar,40860823,2024-02-17,server-arsip-semarang,dataset_pemasaran_202507_6785|40860823|rekap draft approved
BCH-0000436,surat_logistik_202507_1515.pdf,67512,2024-08-20,portal-upload-mobile,surat_logistik_202507_1515|67512|final approved draft
BCH-0000782,laporan_keuangan_202405_1297.csv,294923250,2024-10-09,portal-upload-mobile,laporan_keuangan_202405_1297|294923250|draft pending arsip
BCH-0000382,gambar_teknologi_202510_9726.png,341663,2024-05-12,server-arsip-semarang,gambar_teknologi_202510_9726|341663|periode pending revisi
BCH-0000379,presentasi_logistik_202403_6773.jpg,186713,2024-10-31,portal-upload-mobile,presentasi_logistik_202403_6773|186713|pending periode approved
BCH-0000641,kontrak_teknologi_202512_5094.png,324996,2024-09-09,server-arsip-semarang,kontrak_teknologi_202512_5094|324996|draft rekap approved
BCH-0000347,laporan_teknologi_202408_5141.json,482189,2024-04-18,portal-upload-mobile,laporan_teknologi_202408_5141|482189|revisi draft approved
BCH-0000141,log_manajemen_202404_5737.jpg,549005,2024-02-25,nas-lokal-03,log_manajemen_202404_5737|549005|revisi data approved
BCH-0000484,surat_pemasaran_202408_9284.csv,22640955,2024-09-04,cloud-storage-azure,surat_pemasaran_202408_9284|22640955|pending arsip draft
BCH-0000615,dataset_teknologi_202504_6451.xml,2180506,2024-12-14,nas-lokal-03,dataset_teknologi_202504_6451|2180506|total draft final
BCH-0000688,memo_riset_202411_4551.json,142291,2024-03-12,cloud-storage-azure,memo_riset_202411_4551|142291|arsip rekap draft
BCH-0000672,log_operasional_202409_0469.xlsx,11295196,2024-12-22,portal-upload-mobile,log_operasional_202409_0469|11295196|draft data pending
BCH-0000242,gambar_sdm_202509_2038.jpg,136222,2024-12-09,server-arsip-makassar,gambar_sdm_202509_2038|136222|final approved arsip
BCH-0000842,presentasi_manajemen_202505_6835.txt,1741074,2024-09-06,server-arsip-makassar,presentasi_manajemen_202505_6835|1741074|approved final revisi
BCH-0000383,dataset_operasional_202504_8533.xlsx,161602,2024-02-26,server-arsip-medan,dataset_operasional_202504_8533|161602|pending arsip final
BCH-0000114,kontrak_manajemen_202404_5643.pdf,4908023,2024-04-21,ftp-cabang,kontrak_manajemen_202404_5643|4908023|pending periode revisi
BCH-0000221,backup_sdm_202402_8389.txt,411846,2024-05-30,nas-lokal-04,backup_sdm_202402_8389|411846|periode data final
BCH-0000457,laporan_audit_202505_1084.pdf,3912471,2024-07-21,portal-upload-mobile,laporan_audit_202505_1084|3912471|total final draft
BCH-0000593,dataset_riset_202401_9940.xls,27524491,2024-10-27,portal-upload-mobile,dataset_riset_202401_9940|27524491|arsip draft data
DUP-0000076,kontrak_riset_202308_1818.zip,922971,2022-08-05,portal-upload-web,kontrak|riset|922971|total arsip rekap data file
DUP-0000072,backup_pemasaran_202303_6448.csv,227315,2024-02-12,portal-upload-web,backup|pemasaran|227315|rekap file arsip
BCH-0000862,kontrak_operasional_202407_3832.txt,444246,2024-08-01,cloud-storage-azure,kontrak_operasional_202407_3832|444246|final rekap pending
DUP-0000078,backup_manajemen_202305_4662.jpg,20692596,2022-10-14,nas-lokal-02,backup|manajemen|20692596|file revisi total draft data
BCH-0000149,backup_sdm_202510_5639.txt,9069946,2024-06-24,server-arsip-makassar,backup_sdm_202510_5639|9069946|periode arsip revisi
BCH-0000760,memo_manajemen_202406_0024.zip,440407,2024-07-27,server-arsip-makassar,memo_manajemen_202406_0024|440407|pending final data
BCH-0000065,log_keuangan_202510_7120.doc,396252,2024-03-27,server-arsip-semarang,log_keuangan_202510_7120|396252|pending draft periode
BCH-0000204,backup_manajemen_202401_0508.txt,30911363,2024-01-04,server-arsip-medan,backup_manajemen_202401_0508|30911363|arsip approved periode
BCH-0000202,laporan_riset_202502_8703.docx,166299,2024-08-01,server-arsip-makassar,laporan_riset_202502_8703|166299|data draft rekap
BCH-0000229,laporan_pemasaran_202507_7200.xml,3586939,2024-06-10,ftp-cabang,laporan_pemasaran_202507_7200|3586939|periode pending total
BCH-0000337,kontrak_riset_202410_9140.xml,3396705,2024-01-30,nas-lokal-03,kontrak_riset_202410_9140|3396705|periode approved rekap
BCH-0000523,memo_sdm_202409_6591.xlsx,114339,2024-08-20,server-arsip-medan,memo_sdm_202409_6591|114339|draft periode rekap
